time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
405,0,1,1139.29,2.91,59,37.535329,-122.278845,1.8,,2
406,0,1,1142.17,2.92,59,37.535307,-122.278825,1.8,,3
407,0,1,1145.51,2.92,60,37.535286,-122.278805,1.8,,3
408,0,1,1148.49,2.92,60,37.535264,-122.278785,1.8,,3
409,0,1,1151.52,2.92,60,37.535242,-122.278764,1.8,,3
410,0,1,1154.56,2.92,60,37.535221,-122.278742,1.8,,3
411,0,1,1157.38,2.92,60,37.5352,-122.278721,1.8,,3
412,0,1,1160.37,2.92,60,37.535179,-122.278702,1.8,,3
413,0,1,1163.5,2.92,60,37.535159,-122.278684,1.8,,2
414,0,1,1166.15,2.92,61,37.535138,-122.278667,1.8,,3
415,0,1,1168.81,2.92,61,37.535118,-122.27865,1.8,,3
416,0,1,1171.99,2.92,61,37.535097,-122.278633,1.8,,3
417,0,1,1175.11,2.92,61,37.535077,-122.278617,1.8,,3
418,0,1,1178.14,2.92,61,37.535056,-122.278599,1.7,,3
419,0,1,1179.99,2.92,61,37.535036,-122.278581,1.7,,3
420,0,1,1182.94,2.92,61,37.535015,-122.278562,1.7,,2
421,0,1,1185.95,2.92,62,37.534994,-122.278543,1.7,,3
422,0,1,1188.53,2.92,62,37.534972,-122.278523,1.7,,3
423,0,1,1191.61,2.92,62,37.534951,-122.278502,1.7,,3
424,0,1,1194.87,2.92,62,37.53493,-122.278481,1.7,,3
425,0,1,1197.31,2.92,62,37.534908,-122.27846,1.6,,2
426,0,1,1200.4,2.92,62,37.534887,-122.278438,1.6,,3
427,0,1,1203.4,2.92,62,37.534866,-122.278416,1.6,,6
428,0,1,1206.29,2.92,63,37.534845,-122.278394,1.6,,6
429,0,1,1209.46,2.92,63,37.534823,-122.278373,1.5,,3
430,0,1,1212.53,2.93,63,37.534802,-122.278351,1.5,,3
431,0,1,1215.35,2.93,63,37.53478,-122.278329,1.5,,2
432,0,1,1218.23,2.93,63,37.534758,-122.278308,1.4,,3
433,0,1,1221.32,2.93,63,37.534736,-122.278287,1.3,,3
434,0,1,1224.67,2.93,64,37.534713,-122.278266,1.3,,3
435,0,1,1227.66,2.93,64,37.534691,-122.278245,1.2,,3
436,0,1,1230.76,2.93,64,37.534668,-122.278225,1.2,,3
437,0,1,1233.84,2.93,64,37.534646,-122.278205,1.1,,3
438,0,1,1236.99,2.93,64,37.534624,-122.278185,1.1,,2
439,0,1,1239.88,2.94,64,37.534602,-122.278166,1.0,,3
440,0,1,1242.9,2.94,64,37.534581,-122.278147,1.0,,3
441,0,1,1245.61,2.94,65,37.534559,-122.278128,1.0,,3
442,0,1,1248.34,2.94,65,37.534539,-122.278109,0.9,,3
443,0,1,1251.83,2.94,65,37.534518,-122.278091,0.9,,3
444,0,1,1254.52,2.94,65,37.534498,-122.278073,0.9,,3
445,0,1,1257.45,2.94,65,37.534478,-122.278055,0.8,,2
446,0,1,1260.35,2.94,65,37.534459,-122.278038,0.8,,3
447,0,1,1263.07,2.94,65,37.534439,-122.278021,0.8,,3
448,0,1,1265.64,2.94,66,37.534419,-122.278003,0.8,,3
449,0,1,1268.52,2.93,66,37.5344,-122.277986,0.7,,3
450,0,1,1271.21,2.93,66,37.53438,-122.277969,0.7,,3
451,0,1,1273.92,2.93,66,37.534361,-122.277953,0.7,,5
452,0,1,1276.33,2.93,66,37.534341,-122.277936,0.7,,5
453,0,1,1279.11,2.93,66,37.534322,-122.277918,0.7,,3
454,0,1,1282.0,2.92,66,37.534302,-122.277901,0.7,,4
455,0,1,1284.39,2.92,67,37.534282,-122.277884,0.7,,2
456,0,1,1286.96,2.92,67,37.534262,-122.277866,0.7,,3
457,0,1,1289.85,2.92,67,37.534241,-122.277848,0.7,,5
458,0,1,1292.63,2.92,67,37.53422,-122.277829,0.7,,5
459,0,1,1295.56,2.92,67,37.534199,-122.27781,0.7,,3
460,0,1,1298.36,2.92,67,37.534177,-122.277791,0.7,,3
461,0,1,1301.05,2.92,68,37.534155,-122.277771,0.7,,3
462,0,1,1303.98,2.92,68,37.534133,-122.277751,0.7,,3
463,0,1,1306.83,2.92,68,37.53411,-122.27773,0.7,,2
464,0,1,1309.7,2.92,68,37.534088,-122.277709,0.7,,4
465,0,1,1312.82,2.92,68,37.534065,-122.277688,0.7,,2
466,0,1,1315.97,2.92,68,37.534042,-122.277667,0.7,,3
467,0,1,1318.87,2.92,68,37.534018,-122.277646,0.7,,3
468,0,1,1321.96,2.92,69,37.533995,-122.277624,0.7,,3
469,0,1,1325.17,2.92,69,37.533972,-122.277603,0.7,,3
470,0,1,1328.48,2.93,69,37.533949,-122.277581,0.7,,2
471,0,1,1331.71,2.93,69,37.533925,-122.27756,0.7,,3
472,0,1,1334.86,2.93,69,37.533902,-122.277539,0.7,,3
473,0,1,1338.02,2.93,69,37.533878,-122.277518,0.6,,3
474,0,1,1341.1,2.93,69,37.533855,-122.277498,0.6,,3
475,0,1,1343.98,2.94,70,37.533832,-122.277478,0.6,,6
476,0,1,1347.55,2.94,70,37.533809,-122.277457,0.5,,6
477,0,1,1350.47,2.94,70,37.533786,-122.277437,0.4,,2
478,0,1,1353.56,2.94,70,37.533763,-122.277417,0.4,,3
479,0,1,1356.94,2.95,70,37.533741,-122.277396,0.3,,3
480,0,1,1359.88,2.95,70,37.533719,-122.277375,0.2,,3
481,0,1,1362.97,2.95,70,37.533697,-122.277354,0.2,,6
482,0,1,1366.21,2.95,71,37.533677,-122.277332,0.1,,6
483,0,1,1369.03,2.95,71,37.533658,-122.277311,0.1,,2
484,0,1,1371.62,2.95,71,37.53364,-122.27729,0.0,,3
485,0,1,1375.12,2.95,71,37.533624,-122.27727,0.0,,3
486,0,1,1377.54,2.95,71,37.53361,-122.277249,-0.1,,3
487,0,1,1380.02,2.95,71,37.533598,-122.277225,-0.1,,6
488,0,1,1383.09,2.95,72,37.533587,-122.277198,-0.2,,6
489,0,1,1385.84,2.95,72,37.533579,-122.277167,-0.2,,3
490,0,1,1388.89,2.95,72,37.533573,-122.277136,-0.3,,3
491,0,1,1390.95,2.94,72,37.533571,-122.277104,-0.3,,5
492,0,1,1393.83,2.94,72,37.533571,-122.277073,-0.4,,5
493,0,1,1396.5,2.94,72,37.533575,-122.277044,-0.4,,3
494,0,1,1399.06,2.94,72,37.533581,-122.277016,-0.5,,3
495,0,1,1405.91,2.94,73,37.533591,-122.276988,-0.5,,3
496,0,1,1409.55,2.94,73,37.533602,-122.27696,-0.5,,3
497,0,1,1412.47,2.93,73,37.533616,-122.276933,-0.6,,2
498,0,1,1415.44,2.93,73,37.533631,-122.276905,-0.6,,3
499,0,1,1418.31,2.93,73,37.533647,-122.276878,-0.7,,3
500,0,1,1421.23,2.93,73,37.533663,-122.276851,-0.7,,3
501,0,1,1424.24,2.93,73,37.53368,-122.276823,-0.7,,3
502,0,1,1427.26,2.93,74,37.533696,-122.276795,-0.8,,3
503,0,1,1430.33,2.94,74,37.533712,-122.276767,-0.8,,2
504,0,1,1433.35,2.94,74,37.533728,-122.27674,-0.9,,3
505,0,1,1436.38,2.94,74,37.533745,-122.276714,-0.9,,3
506,0,1,1439.45,2.94,74,37.533763,-122.276688,-1.0,,3
507,0,1,1442.48,2.94,74,37.533782,-122.276665,-1.0,,3
508,0,1,1445.5,2.94,74,37.533802,-122.276643,-1.0,,2
509,0,1,1448.41,2.95,75,37.533824,-122.276624,-1.0,,3
510,0,1,1451.32,2.95,75,37.533848,-122.276607,-1.1,,3
511,0,1,1454.23,2.95,75,37.533873,-122.276594,-1.1,,3
512,0,1,1457.14,2.95,75,37.533899,-122.276583,-1.1,,3
513,0,1,1460.22,2.95,75,37.533925,-122.276575,-1.1,,5
514,0,1,1463.25,2.95,75,37.533952,-122.276571,-1.1,,5
515,0,1,1466.39,2.95,76,37.533979,-122.27657,-1.1,,3
516,0,1,1469.48,2.95,76,37.534006,-122.276573,-1.0,,3
517,0,1,1472.67,2.95,76,37.534032,-122.276579,-1.0,,6
518,0,1,1472.67,2.95,76,37.534058,-122.276588,-1.0,,6
519,0,1,1477.56,2.96,76,37.534083,-122.276599,-1.0,,3
520,0,1,1481.68,2.96,76,37.534108,-122.276612,-1.0,,2
521,0,1,1484.59,2.96,76,37.534133,-122.276627,-1.0,,3
522,0,1,1487.57,2.96,77,37.534157,-122.276644,-1.0,,3
523,0,1,1490.54,2.96,77,37.53418,-122.276661,-1.0,,3
524,0,1,1493.4,2.97,77,37.534203,-122.276679,-0.9,,5
525,0,1,1496.34,2.97,77,37.534225,-122.276698,-0.9,,5
526,0,1,1499.3,2.97,77,37.534247,-122.276717,-0.8,,4
527,0,1,1502.32,2.97,77,37.534269,-122.276737,-0.7,,2
528,0,1,1505.31,2.97,77,37.534291,-122.276757,-0.7,,3
529,0,1,1508.43,2.97,78,37.534313,-122.276777,-0.6,,3
530,0,1,1511.49,2.97,78,37.534334,-122.276796,-0.5,,3
531,0,1,1514.4,2.97,78,37.534357,-122.276816,-0.5,,3
532,0,1,1517.37,2.97,78,37.534379,-122.276836,-0.4,,3
533,0,1,1520.33,2.98,78,37.534402,-122.276855,-0.3,,2
534,0,1,1523.34,2.98,78,37.534426,-122.276873,-0.3,,3
535,0,1,1526.34,2.98,78,37.534452,-122.276888,-0.2,,3
536,0,1,1529.41,2.98,79,37.534478,-122.276898,-0.2,,3
537,0,1,1532.56,2.98,79,37.534505,-122.2769,-0.1,,2
538,0,1,1535.55,2.98,79,37.534531,-122.276895,-0.1,,3
539,0,1,1538.44,2.98,79,37.534557,-122.276885,-0.1,,3
540,0,1,1541.49,2.98,79,37.53458,-122.276869,-0.1,,3
541,0,1,1544.79,2.99,79,37.5346,-122.276849,-0.2,,3
542,0,1,1544.79,2.99,80,37.534618,-122.276826,-0.2,,3
543,0,1,1549.01,2.99,80,37.534633,-122.2768,-0.2,,2
544,0,1,1552.87,2.99,80,37.534648,-122.276771,-0.2,,3
545,0,1,1555.92,2.99,80,37.534661,-122.276741,-0.3,,3
546,0,1,1559.0,2.99,80,37.534674,-122.27671,-0.3,,3
547,0,1,1562.08,2.99,80,37.534686,-122.276679,-0.4,,6
548,0,1,1565.17,2.99,80,37.534698,-122.276648,-0.3,,6
549,0,1,1568.38,2.99,81,37.534709,-122.276617,-0.3,,2
550,0,1,1571.56,2.99,81,37.534719,-122.276584,-0.3,,3
551,0,1,1574.59,2.99,81,37.534726,-122.276549,-0.2,,3
552,0,1,1577.65,3.0,81,37.534731,-122.276513,-0.2,,3
553,0,1,1580.68,3.0,81,37.534731,-122.276477,-0.2,,3
554,0,1,1583.81,3.0,81,37.534727,-122.276442,-0.1,,2
555,0,1,1586.96,3.0,81,37.534719,-122.276411,-0.1,,3
556,0,1,1590.04,3.0,82,37.534706,-122.276382,-0.1,,3
557,0,1,1593.02,3.01,82,37.534692,-122.276355,-0.1,,3
558,0,1,1595.85,3.01,82,37.534676,-122.27633,-0.1,,3
559,0,1,1598.61,3.01,82,37.534659,-122.276307,-0.2,,2
560,0,1,1601.33,3.01,82,37.534641,-122.276285,-0.2,,3
561,0,1,1604.12,3.01,82,37.534623,-122.276264,-0.2,,3
562,0,1,1606.95,3.01,83,37.534604,-122.276243,-0.2,,3
563,0,1,1610.16,3.01,83,37.534584,-122.276223,-0.2,,3
564,0,1,1613.17,3.01,83,37.534563,-122.276203,-0.3,,2
565,0,1,1613.17,3.0,83,37.534542,-122.276182,-0.3,,3
566,0,1,1613.17,3.0,83,37.53452,-122.27616,-0.3,,3
567,0,1,1616.23,3.0,83,37.534499,-122.276138,-0.3,,3
568,0,1,1618.94,3.0,84,37.534478,-122.276115,-0.4,,3
569,0,1,1621.87,3.0,84,37.534458,-122.276091,-0.4,,2
570,0,1,1624.66,3.0,84,37.534439,-122.276066,-0.4,,3
571,0,1,1628.21,3.0,84,37.534422,-122.27604,-0.5,,3
572,0,1,1631.06,3.0,84,37.534406,-122.276013,-0.5,,3
573,0,1,1634.05,3.0,84,37.534392,-122.275985,-0.5,,2
574,0,1,1637.11,3.0,84,37.53438,-122.275957,-0.5,,3
575,0,1,1640.11,3.0,85,37.53437,-122.275927,-0.5,,3
576,0,1,1643.28,3.0,85,37.53436,-122.275897,-0.6,,3
577,0,1,1645.82,3.0,85,37.534353,-122.275865,-0.6,,5
578,0,1,1649.02,3.0,85,37.534346,-122.275834,-0.6,,5
579,0,1,1651.96,3.0,85,37.534341,-122.275802,-0.6,,3
580,0,1,1654.54,3.0,85,37.534336,-122.275769,-0.5,,3
581,0,1,1657.75,3.0,86,37.534333,-122.275737,-0.5,,3
582,0,1,1660.64,3.0,86,37.53433,-122.275704,-0.5,,3
583,0,1,1663.26,3.0,86,37.534328,-122.27567,-0.5,,3
584,0,1,1666.14,3.0,86,37.534326,-122.275637,-0.4,,2
585,0,1,1669.4,3.0,86,37.534324,-122.275603,-0.4,,3
586,0,1,1672.09,3.0,86,37.534322,-122.275569,-0.4,,3
587,0,1,1675.05,3.0,86,37.534321,-122.275535,-0.3,,3
588,0,1,1678.38,3.0,87,37.534319,-122.275501,-0.3,,3
589,0,1,1681.2,3.0,87,37.534318,-122.275467,-0.3,,2
590,0,1,1684.4,3.0,87,37.534317,-122.275433,-0.2,,3
591,0,1,1687.7,3.0,87,37.534317,-122.275398,-0.2,,5
592,0,1,1690.25,3.0,87,37.534317,-122.275364,-0.2,,5
593,0,1,1693.43,3.0,87,37.534317,-122.275329,-0.1,,4
594,0,1,1696.7,3.01,88,37.534318,-122.275294,-0.1,,2
595,0,1,1699.17,3.01,88,37.534318,-122.27526,-0.1,,3
596,0,1,1702.45,3.01,88,37.53432,-122.275225,0.0,,3
597,0,1,1705.5,3.01,88,37.534321,-122.27519,0.0,,3
598,0,1,1708.28,3.01,88,37.534322,-122.275155,0.0,,2
599,0,1,1711.54,3.01,88,37.534323,-122.275121,0.1,,3
600,0,1,1714.83,3.01,89,37.534324,-122.275087,0.1,,3
601,0,1,1717.48,3.01,89,37.534325,-122.275053,0.1,,3
602,0,1,1720.48,3.01,89,37.534325,-122.275019,0.2,,3
603,0,1,1723.63,3.01,89,37.534326,-122.274985,0.2,,3
604,0,1,1726.73,3.02,89,37.534326,-122.274951,0.2,,2
605,0,1,1729.88,3.02,89,37.534327,-122.274918,0.2,,3
606,0,1,1733.12,3.02,89,37.534327,-122.274884,0.2,,3
607,0,1,1735.53,3.02,90,37.534327,-122.274851,0.3,,5
608,0,1,1738.68,3.02,90,37.534328,-122.274817,0.3,,5
609,0,1,1741.67,3.02,90,37.534329,-122.274784,0.3,,3
610,0,1,1744.32,3.02,90,37.534329,-122.27475,0.3,,3
611,0,1,1747.52,3.02,90,37.53433,-122.274717,0.3,,6
612,0,1,1750.49,3.02,90,37.534332,-122.274683,0.3,,6
613,0,1,1753.19,3.02,91,37.534333,-122.27465,0.4,,3
614,0,1,1756.25,3.02,91,37.534335,-122.274616,0.4,,2
615,0,1,1759.47,3.02,91,37.534336,-122.274582,0.4,,6
616,0,1,1762.15,3.02,91,37.534338,-122.274548,0.4,,6
617,0,1,1765.25,3.02,91,37.534339,-122.274514,0.4,,3
618,0,1,1768.58,3.02,91,37.534339,-122.27448,0.5,,3
619,0,1,1771.2,3.02,92,37.53434,-122.274445,0.5,,2
620,0,1,1774.42,3.02,92,37.53434,-122.274411,0.5,,3
621,0,1,1777.63,3.02,92,37.534342,-122.274376,0.5,,3
622,0,1,1780.16,3.02,92,37.534347,-122.274344,0.6,,3
623,0,1,1783.34,3.02,92,37.534356,-122.274314,0.6,,3
624,0,1,1786.32,3.02,92,37.534371,-122.274288,0.7,,2
625,0,1,1788.83,3.02,93,37.53439,-122.274264,0.7,,6
626,0,1,1792.16,3.02,93,37.534411,-122.274242,0.8,,6
627,0,1,1795.17,3.02,93,37.534433,-122.274222,0.9,,3
628,0,1,1797.33,3.02,93,37.534455,-122.274203,1.0,,2
629,0,1,1800.27,3.02,93,37.534476,-122.274183,1.1,,3
630,0,1,1803.18,3.02,93,37.534495,-122.274162,1.2,,3
631,0,1,1806.14,3.02,93,37.534512,-122.274137,1.2,,3
632,0,1,1813.83,3.02,94,37.534526,-122.274108,1.3,,3
633,0,1,1817.11,3.02,94,37.534536,-122.274077,1.3,,2
634,0,1,1820.08,3.02,94,37.53454,-122.274045,1.3,,3
635,0,1,1820.08,3.02,94,37.534537,-122.274015,1.2,,3
636,0,1,1820.08,3.02,94,37.534529,-122.273986,1.2,,3
637,0,1,1822.91,3.02,94,37.534518,-122.273956,1.1,,5
638,0,1,1825.79,3.02,95,37.534506,-122.273926,1.1,,5
639,0,1,1828.75,3.02,95,37.534495,-122.273895,1.0,,3
640,0,1,1831.87,3.02,95,37.534484,-122.273862,0.9,,3
641,0,1,1834.3,3.02,95,37.534473,-122.27383,0.8,,3
642,0,1,1837.19,3.02,95,37.534462,-122.273798,0.8,,3
643,0,1,1840.33,3.02,95,37.534452,-122.273766,0.7,,3
644,0,1,1843.61,3.02,96,37.534442,-122.273735,0.6,,2
645,0,1,1846.41,3.02,96,37.534432,-122.273704,0.6,,3
646,0,1,1849.39,3.02,96,37.534424,-122.273673,0.5,,3
647,0,1,1852.7,3.02,96,37.534416,-122.273642,0.5,,2
648,0,1,1860.39,3.02,96,37.534409,-122.273611,0.4,,4
649,0,1,1864.2,3.02,96,37.534404,-122.273578,0.3,,2
650,0,1,1867.17,3.02,96,37.534401,-122.273545,0.3,,3
651,0,1,1870.18,3.01,97,37.534398,-122.273512,0.3,,3
652,0,1,1873.22,3.01,97,37.534396,-122.273478,0.2,,3
653,0,1,1876.12,3.01,97,37.534395,-122.273443,0.2,,3
654,0,1,1879.35,3.01,97,37.534394,-122.273408,0.2,,2
655,0,1,1882.49,3.01,97,37.534394,-122.273373,0.1,,3
656,0,1,1882.49,3.01,97,37.534394,-122.273338,0.1,,3
657,0,1,1882.49,3.01,98,37.534395,-122.273302,0.2,,2
658,0,1,1885.82,3.01,98,37.534395,-122.273267,0.2,,3
659,0,1,1888.3,3.01,98,37.534396,-122.273232,0.3,,3
660,0,1,1891.58,3.01,98,37.534397,-122.273197,0.3,,3
661,0,1,1894.97,3.02,98,37.534398,-122.273163,0.4,,3
662,0,1,1897.53,3.02,98,37.534399,-122.27313,0.5,,3
663,0,1,1900.49,3.02,99,37.534401,-122.273098,0.5,,2
664,0,1,1903.36,3.02,99,37.534402,-122.273067,0.6,,3
665,0,1,1906.65,3.02,99,37.534403,-122.273035,0.6,,3
666,0,1,1909.9,3.02,99,37.534401,-122.273003,0.7,,3
667,0,1,1912.9,3.02,99,37.5344,-122.272969,0.7,,5
668,0,1,1915.19,3.02,99,37.534398,-122.272935,0.8,,5
669,0,1,1918.36,3.01,99,37.534397,-122.2729,0.9,,3
670,0,1,1921.46,3.01,100,37.534397,-122.272865,0.9,,3
671,0,1,1924.11,3.01,100,37.534397,-122.27283,1.0,,3
672,0,1,1927.28,3.01,100,37.534396,-122.272797,1.0,,2
673,0,1,1930.18,3.01,100,37.534394,-122.272765,1.1,,4
674,0,1,1933.07,3.01,100,37.534392,-122.272734,1.1,,2
675,0,1,1936.02,3.01,100,37.53439,-122.272703,1.2,,3
676,0,1,1939.13,3.01,101,37.534389,-122.27267,1.2,,3
677,0,1,1941.67,3.01,101,37.534388,-122.272637,1.3,,2
678,0,1,1944.85,3.0,101,37.534388,-122.272603,1.3,,4
679,0,1,1948.05,3.0,101,37.534389,-122.272569,1.4,,2
680,0,1,1950.32,3.0,101,37.53439,-122.272534,1.5,,3
681,0,1,1953.61,3.0,101,37.53439,-122.272499,1.5,,3
682,0,1,1956.63,3.0,102,37.534391,-122.272465,1.5,,5
683,0,1,1959.25,3.0,102,37.534392,-122.272431,1.5,,5
684,0,1,1962.4,3.0,102,37.534393,-122.272398,1.5,,3
685,0,1,1965.46,3.0,102,37.534393,-122.272365,1.4,,3
686,0,1,1968.23,3.0,102,37.534394,-122.272332,1.4,,3
687,0,1,1971.2,3.0,102,37.534394,-122.2723,1.4,,2
688,0,1,1974.14,3.0,102,37.534394,-122.272268,1.3,,3
689,0,1,1977.17,3.0,103,37.534395,-122.272236,1.3,,3
690,0,1,1980.04,3.0,103,37.534395,-122.272204,1.3,,3
691,0,1,1982.99,2.99,103,37.534396,-122.272172,1.3,,2
692,0,1,1985.72,2.99,103,37.534397,-122.272141,1.2,,3
693,0,1,1988.8,2.99,103,37.534397,-122.272108,1.2,,3
694,0,1,1991.96,2.99,103,37.534398,-122.272076,1.2,,3
695,0,1,1994.15,2.99,103,37.534398,-122.272043,1.2,,2
696,0,1,1997.17,2.99,104,37.534399,-122.27201,1.1,,4
697,0,1,2000.29,2.99,104,37.534399,-122.271976,1.1,,5
698,0,1,2002.93,2.99,104,37.534399,-122.271942,1.1,,5
699,0,1,2006.16,2.99,104,37.5344,-122.271907,1.0,,3
700,0,1,2009.18,2.98,104,37.5344,-122.271873,1.0,,2
701,0,1,2011.91,2.98,104,37.5344,-122.271837,1.0,,6
702,0,1,2015.02,2.98,105,37.5344,-122.271802,1.0,,6
703,0,1,2018.09,2.98,105,37.5344,-122.271766,0.9,,6
704,0,1,2020.97,2.98,105,37.5344,-122.271731,0.9,,6
705,0,1,2024.23,2.98,105,37.5344,-122.271695,0.9,,5
706,0,1,2027.65,2.98,105,37.5344,-122.27166,0.8,,5
707,0,1,2030.23,2.98,105,37.5344,-122.271624,0.9,,6
708,0,1,2033.33,2.98,105,37.5344,-122.271589,0.9,,6
709,0,1,2036.77,2.98,106,37.5344,-122.271554,0.9,,3
710,0,1,2039.74,2.98,106,37.5344,-122.271519,1.0,,2
711,0,1,2042.96,2.98,106,37.5344,-122.271485,1.0,,4
712,0,1,2046.18,2.98,106,37.5344,-122.271452,1.0,,2
713,0,1,2048.97,2.98,106,37.5344,-122.271418,1.1,,3
714,0,1,2052.18,2.98,106,37.5344,-122.271385,1.1,,3
715,0,1,2055.07,2.98,106,37.5344,-122.271352,1.1,,3
716,0,1,2057.91,2.98,107,37.5344,-122.271319,1.1,,2
717,0,1,2060.95,2.98,107,37.5344,-122.271286,1.2,,3
718,0,1,2064.0,2.98,107,37.5344,-122.271254,1.2,,3
719,0,1,2066.65,2.98,107,37.5344,-122.271221,1.2,,3
720,0,1,2069.65,2.98,107,37.5344,-122.271188,1.3,,2
721,0,1,2072.73,2.98,107,37.5344,-122.271156,1.3,,3
722,0,1,2075.51,2.98,107,37.5344,-122.271123,1.3,,3
723,0,1,2078.49,2.98,108,37.5344,-122.27109,1.3,,3
724,0,1,2081.61,2.98,108,37.5344,-122.271057,1.4,,3
725,0,1,2084.25,2.98,108,37.5344,-122.271024,1.4,,2
726,0,1,2087.25,2.98,108,37.5344,-122.27099,1.4,,3
727,0,1,2090.35,2.97,108,37.5344,-122.270956,1.5,,6
728,0,1,2092.81,2.97,108,37.5344,-122.270923,1.5,,6
729,0,1,2096.09,2.97,109,37.5344,-122.270889,1.5,,3
730,0,1,2099.11,2.97,109,37.5344,-122.270855,1.5,,5
731,0,1,2101.59,2.97,109,37.5344,-122.270821,1.5,,5
732,0,1,2104.74,2.97,109,37.5344,-122.270788,1.5,,3
733,0,1,2107.75,2.97,109,37.5344,-122.270754,1.4,,3
734,0,1,2110.45,2.97,109,37.534399,-122.270721,1.3,,3
735,0,1,2113.56,2.97,109,37.534399,-122.270688,1.2,,2
736,0,1,2116.47,2.97,110,37.534399,-122.270656,1.1,,3
737,0,1,2119.33,2.97,110,37.534399,-122.270624,1.1,,3
738,0,1,2122.18,2.97,110,37.534398,-122.270592,1.0,,3
739,0,1,2125.1,2.97,110,37.534398,-122.270561,0.9,,6
740,0,1,2128.01,2.97,110,37.534398,-122.27053,0.8,,6
741,0,1,2130.87,2.97,110,37.534397,-122.270499,0.8,,3
742,0,1,2133.9,2.97,110,37.534397,-122.270468,0.7,,3
743,0,1,2136.33,2.96,111,37.534396,-122.270437,0.6,,3
744,0,1,2139.22,2.96,111,37.534396,-122.270405,0.5,,2
745,0,1,2142.19,2.96,111,37.534395,-122.270372,0.4,,3
746,0,1,2144.77,2.96,111,37.534394,-122.270338,0.4,,3
747,0,1,2148.01,2.96,111,37.534394,-122.270303,0.3,,3
748,0,1,2151.08,2.96,111,37.534393,-122.270268,0.2,,2
749,0,1,2153.5,2.96,111,37.534393,-122.270232,0.1,,3
750,0,1,2156.8,2.96,112,37.534392,-122.270196,0.0,,3
751,0,1,2159.88,2.96,112,37.534392,-122.270161,-0.1,,3
752,0,1,2162.73,2.96,112,37.534391,-122.270126,-0.2,,3
753,0,1,2165.72,2.96,112,37.534391,-122.270092,-0.2,,2
754,0,1,2168.88,2.96,112,37.534391,-122.270058,-0.3,,3
755,0,1,2172.0,2.96,112,37.534391,-122.270025,-0.4,,3
756,0,1,2174.98,2.96,113,37.534391,-122.269992,-0.5,,3
757,0,1,2178.13,2.96,113,37.534391,-122.269958,-0.6,,3
758,0,1,2181.03,2.96,113,37.534392,-122.269925,-0.7,,2
759,0,1,2184.17,2.96,113,37.534392,-122.26989,-0.8,,3
760,0,1,2187.4,2.96,113,37.534392,-122.269855,-0.9,,6
761,0,1,2189.84,2.96,113,37.534392,-122.26982,-0.9,,6
762,0,1,2193.34,2.96,113,37.534392,-122.269784,-1.0,,3
763,0,1,2196.63,2.96,114,37.534392,-122.269749,-1.1,,5
764,0,1,2198.92,2.96,114,37.534393,-122.269713,-1.2,,5
765,0,1,2202.35,2.96,114,37.534394,-122.269678,-1.3,,3
766,0,1,2205.41,2.96,114,37.534395,-122.269643,-1.4,,2
767,0,1,2208.4,2.96,114,37.534395,-122.269609,-1.5,,4
768,0,1,2211.38,2.96,114,37.534396,-122.269575,-1.6,,2
769,0,1,2214.41,2.96,114,37.534397,-122.269541,-1.7,,3
770,0,1,2217.57,2.96,115,37.534397,-122.269507,-1.8,,3
771,0,1,2220.57,2.96,115,37.534398,-122.269474,-1.9,,6
772,0,1,2223.81,2.96,115,37.534398,-122.26944,-2.0,,6
773,0,1,2226.49,2.96,115,37.534398,-122.269407,-2.1,,5
774,0,1,2229.46,2.96,115,37.534398,-122.269374,-2.2,,5
775,0,1,2232.59,2.96,115,37.534398,-122.269342,-2.2,,3
776,0,1,2235.41,2.96,115,37.534398,-122.269309,-2.3,,2
777,0,1,2238.42,2.96,116,37.534398,-122.269277,-2.4,,3
778,0,1,2241.43,2.96,116,37.534398,-122.269244,-2.5,,3
779,0,1,2244.07,2.96,116,37.534398,-122.269212,-2.6,,5
780,0,1,2247.24,2.95,116,37.534398,-122.26918,-2.7,,5
781,0,1,2250.11,2.95,116,37.534397,-122.269147,-2.7,,3
782,0,1,2252.62,2.95,116,37.534397,-122.269115,-2.6,,3
783,0,1,2255.6,2.95,117,37.534396,-122.269083,-2.5,,3
784,0,1,2258.54,2.95,117,37.534396,-122.26905,-2.4,,3
785,0,1,2261.19,2.95,117,37.534396,-122.269017,-2.4,,3
786,0,1,2264.3,2.95,117,37.534396,-122.268984,-2.3,,2
787,0,1,2267.43,2.95,117,37.534396,-122.26895,-2.2,,3
788,0,1,2270.02,2.95,117,37.534396,-122.268915,-2.1,,3
789,0,1,2273.16,2.95,117,37.534397,-122.268881,-2.0,,3
790,0,1,2276.55,2.95,118,37.534397,-122.268846,-2.0,,2
791,0,1,2279.15,2.95,118,37.534397,-122.268811,-1.9,,6
792,0,1,2282.32,2.95,118,37.534397,-122.268776,-1.8,,6
793,0,1,2285.61,2.95,118,37.534396,-122.26874,-1.7,,3
794,0,1,2288.38,2.95,118,37.534395,-122.268705,-1.6,,2
795,0,1,2291.67,2.95,118,37.534395,-122.268669,-1.5,,6
796,0,1,2294.75,2.95,118,37.534394,-122.268634,-1.4,,6
797,0,1,2297.46,2.95,119,37.534393,-122.268601,-1.4,,6
798,0,1,2300.86,2.95,119,37.534393,-122.268568,-1.3,,6
